id,last_name,first_name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings
701398,Stewart, Sal,R,72.05949788,28.72442584,11.03401842,1.973359147,0.595959596,1.75639209,29.97400611,28.21761402,30.80305175,99
669722,Davidson, Logan,R,72.0586543,32.32032143,12.85497275,-5.635539576,0.367088608,10.24613683,32.04442519,21.79828836,29.80599555,79
642350,Siri, Jose,R,72.05790319,35.31836043,11.55797341,-1.046444035,0.444444444,5.838945708,25.50109655,19.66215084,27.20390029,72
642715,Adames, Willy,R,72.05416427,35.29393189,18.44934072,-3.908572236,0.502604167,2.446789762,31.55291122,29.10612146,28.93962035,1152
663656,Tucker, Kyle,L,72.04530016,33.89918365,11.65368012,-8.090494093,0.495145631,0.513785827,28.36948138,27.85569555,30.2002519,927
682641,Matos, Luis,R,72.04043783,26.90424458,7.076247757,-6.489370234,0.573248408,7.330681146,34.10500579,26.77432464,27.50377639,314
592663,Realmuto, J.T.,R,72.03594733,34.22662489,12.42655375,1.017708162,0.52828175,-2.909204819,28.55238753,31.46159235,27.45333942,937
623993,Santander, Anthony,R,72.03464879,24.19105734,7.893484384,-9.503038369,0.572839506,13.63899037,33.3652964,19.72630603,26.73590927,405
694388,Loperfido, Joey,L,72.0228291,37.74920573,15.61344517,5.808408963,0.446327684,-2.301078999,25.58352149,27.88460049,29.87852564,177
656976,Smith, Pavin,L,71.99506771,32.72286655,13.32467641,0.896218687,0.518930958,-0.554429249,28.3966532,28.95108245,28.92321039,449
663743,Fortes, Nick,R,71.98833775,19.57218466,3.461283616,-7.607092956,0.412868633,-0.09462348,30.61358801,30.70821149,27.75669609,373
663697,India, Jonathan,R,71.98661654,28.21615321,9.076240353,-4.615338002,0.61278649,1.969112811,30.67521163,28.70609882,27.94767371,829
701538,Merrill, Jackson,L,71.97284618,37.46784153,9.75452081,1.135293761,0.477751756,2.815747973,27.42838553,24.61263755,28.72299516,854
666165,Sabol, Blake,L,71.97129825,30.00452752,9.979763587,5.531208999,0.575,3.903219683,33.74253756,29.83931788,28.42502142,40
681351,O'Hoppe, Logan,R,71.96937115,32.91201494,15.70636861,-3.660447637,0.52244389,6.059931447,33.60420181,27.54427036,28.6481803,802
672642,Berroa, Steward,R,71.95786875,32.61170281,17.25668083,-9.551388908,0.75,7.575931101,34.18167025,26.60573915,28.50799566,8
641943,Palacios, Joshua,L,71.95646696,30.33992833,7.826981982,3.721477561,0.488,-1.426529074,26.69288634,28.11941541,30.081352,250
694377,Yorke, Nick,R,71.94370107,33.66241429,1.567669398,4.607911785,0.355371901,-6.806857989,23.57587053,30.38272852,24.6501712,121
669236,Jackson, Jeremiah,R,71.93881571,27.20796716,11.87584648,-0.399703661,0.623824451,1.372841767,30.369104,28.99626223,32.30868945,319
622761,Mateo, Jorge,R,71.92369088,30.43844203,6.528336663,-0.285524425,0.428571429,-4.526992665,27.56878338,32.09577605,27.45534484,147
699625,Crooks, Jimmy,L,71.91068867,35.4220308,15.04244886,-2.081584394,0.444444444,11.12267453,37.5229676,26.40029308,26.59779456,90
672580,Garcia, Maikel,R,71.90845511,27.11743862,4.538622151,0.511616839,0.441573034,3.423060496,33.93051821,30.50745772,25.94260614,890
669720,Hays, Austin,R,71.90686323,30.79035647,14.22163917,-5.619907151,0.659217877,23.23443699,35.78125061,12.54681362,28.60075524,716
681481,Carpenter, Kerry,L,71.89924566,34.84246019,17.04806897,-0.420204409,0.48783455,-6.658683298,25.74015737,32.39884067,29.10788526,822
676551,Hicklen, Brewer,R,71.89267111,30.06769068,15.37830846,-9.633501263,0.444444444,5.293443134,35.48470472,30.19126158,30.06784161,9
807799,Yoshida, Masataka,L,71.88201021,32.80528644,10.01846249,-1.733565422,0.519298246,1.070660754,31.50222988,30.43156912,25.10831289,285
650559,De La Cruz, Bryan,R,71.83191591,41.26957127,12.64615969,4.83431437,0.545454545,-2.256453653,27.4191951,29.67564875,27.18335263,88
682927,Simon, Ronny,R,71.82528477,26.36936074,3.820420614,3.633562943,0.484848485,-1.092494495,28.13479577,29.22729027,26.74642859,132
642731,Estrada, Thairo,R,71.79974526,30.3848454,11.65488983,-4.804752965,0.558823529,9.062690565,35.97992277,26.91723221,26.9404046,272
682997,Callihan, Tyler,L,71.79444111,32.34592224,14.52880826,-6.927015577,0.777777778,5.006514101,34.49539672,29.48888262,28.74912478,9
666181,Benson, Will,L,71.780608,33.49511406,14.20858902,-4.773210435,0.530952381,0.381656949,27.43683795,27.055181,31.52704342,420
664059,Haggerty, Sam,R,71.77751196,32.23352941,3.049904514,-0.462197722,0.31316726,8.204888473,27.48769082,19.28280234,30.00164425,281
656811,O'Hearn, Ryan,L,71.77320951,33.44222046,11.21617872,1.688351541,0.433443344,0.269482161,26.32118795,26.05170579,29.25773347,909
669398,Workman, Gage,L,71.77033462,45.06823063,26.56545807,-10.26364326,0.153846154,6.88570783,35.58459774,28.69888991,28.53303984,26
676466,Winkler, Jack,R,71.76530697,25.17641897,8.408032995,-3.904762154,0.545454545,5.655603946,33.44752236,27.79191841,30.11765866,33
641598,Garver, Mitch,R,71.76367129,29.34788574,15.80095093,-8.010756722,0.622911695,7.822192558,34.82836739,27.00617483,27.23864379,419
669450,Hummel, Cooper,R,71.75302624,28.57129556,12.04473241,-6.666437098,0.464705882,0.312055398,31.92140189,31.6093465,28.3274053,170
682729,Clase, Jonatan,R,71.75212154,32.29106105,6.958928402,-1.768254436,0.461538462,3.108790245,31.19967903,28.09088879,25.85191827,169
664238,Moore, Dylan,R,71.75194757,31.06501263,7.739951914,-2.502418955,0.537037037,4.471215123,26.99517268,22.52395755,30.11800237,432
543510,McCann, James,R,71.72127326,36.00977356,10.96992608,-3.583203668,0.449541284,14.05542235,38.28948247,24.23406013,27.58008293,218
664761,Bohm, Alec,R,71.71052186,29.74056647,5.404622695,4.471256322,0.47012987,0.905534688,26.61197082,25.70643614,29.67344054,770
680118,Blanco, Dairon,R,71.70443727,30.14125053,12.68012465,-6.631530714,0.363636364,1.573346816,29.28643828,27.71309146,27.40608001,11
672640,Lopez, Otto,R,71.69750316,29.93363168,7.3984731,-2.308307724,0.485125858,1.173893723,30.47917588,29.30528215,28.51782078,874
693307,Dingler, Dillon,R,71.69090627,39.77526113,10.78756104,-0.32629652,0.494178525,2.15563063,27.77805584,25.62242521,28.35203662,773
609280,Andujar, Miguel,R,71.67539071,25.83157752,6.306761088,-6.820992968,0.537414966,4.535026078,32.75909799,28.22407192,30.70367393,588
668709,Bleday, JJ,L,71.67311539,31.64096566,15.50156049,-11.13128852,0.5,5.086961175,31.99964453,26.91268335,31.47595165,520
663837,Vierling, Matt,R,71.66896843,31.56775938,6.769747256,1.709869953,0.406976744,-7.112122861,29.67891905,36.79104191,27.59079877,172
664023,Happ, Ian,R,71.66883966,32.73127076,10.28777067,-5.531630683,0.464491363,2.800738925,33.99404178,31.19330286,26.70080565,1042
669477,Schmitt, Casey,R,71.65788628,35.02171726,11.39250335,-7.717221579,0.470686767,3.300100942,32.64532891,29.34522797,23.53795005,597
691783,Lawlar, Jordan,R,71.65395679,34.18564856,17.64129215,-13.29412748,0.481132075,9.460298106,36.194024,26.7337259,28.99519975,106
678662,Tovar, Ezequiel,R,71.62644932,36.09662077,10.94271508,0.60985243,0.521963824,0.786184262,29.12027434,28.33409008,23.86854752,774
650489,Castro, Willi,R,71.61266944,37.27368886,7.682911687,-3.525696202,0.437267081,-1.785725918,30.10748339,31.89320931,24.18610011,805
669707,Triolo, Jared,R,71.60517239,37.29118735,8.766607697,-2.421690183,0.446337308,-1.211547386,28.23289977,29.44444716,26.93314104,587
641584,Fraley, Jake,L,71.60278118,37.51183043,8.981712901,-6.587857354,0.379411765,0.033276364,29.65629678,29.62302041,28.05310425,340
646240,Devers, Rafael,L,71.57628415,29.89234433,9.961941565,4.520520582,0.594847775,6.071219471,28.54608447,22.474865,25.92262104,1281
690924,Fulford, Braxton,R,71.56718807,29.17001469,11.04124377,-8.27929852,0.53125,14.11853037,36.47253104,22.35400068,26.04415264,192
671221,Waters, Drew,R,71.56599987,41.76515671,8.705618865,4.848991792,0.482233503,4.525683005,31.26010869,26.73442569,26.95648789,394
672275,Bailey, Patrick,R,71.5640015,32.94039508,8.54007502,-3.539099021,0.455153949,2.840477304,30.36043433,27.51995703,28.71137408,747
682848,Rodríguez, Endy,R,71.54552482,33.36153862,7.021804129,-4.032766828,0.469879518,0.882552282,31.36310033,30.48054805,26.4631243,83
676801,McCormick, Chas,R,71.53229645,33.97129716,21.19416846,-1.142628459,0.38071066,7.203151112,27.76157683,20.55842572,33.265993,197
805811,Eldridge, Bryce,L,71.52212441,36.96455482,13.05687025,0.263674115,0.491525424,8.436495842,26.99199043,18.55549459,26.7972579,59
677649,Duran, Ezequiel,R,71.4960045,28.49987414,5.999114053,-0.6236036,0.410187668,-1.085319745,30.38925989,31.47457963,25.01459818,373
595978,Hedges, Austin,R,71.48681555,26.62936021,13.23642026,-9.299520615,0.667774086,6.244861351,36.85998155,30.6151202,27.16613831,301
682988,Locklear, Tyler,R,71.46733909,33.98967863,12.61500979,1.359779423,0.485576923,10.50759526,26.53808623,16.03049097,31.36492629,208
676914,Schneider, Davis,R,71.45789754,33.6078061,20.60459299,-6.259961618,0.405405405,3.399923386,34.65275644,31.25283305,24.81037481,370
571448,Arenado, Nolan,R,71.4306229,33.19934766,10.54274955,-9.010603505,0.564841499,2.953002212,34.92106248,31.96806026,29.30931834,694
687263,Neto, Zach,R,71.40877652,39.04102481,18.05954565,-5.656547601,0.482162162,17.91012104,36.30643605,18.39631502,21.57411449,925
665155,Maton, Nick,L,71.38106019,35.91196272,19.60295158,-9.164851741,0.417475728,7.605131876,37.55905464,29.95392277,22.65879729,103
702284,Young, Cole,L,71.3796569,28.0779265,7.620117753,1.004549093,0.527918782,-0.090099018,23.95219036,24.04228938,23.89915064,394
669016,Marsh, Brandon,L,71.37762706,38.50735569,9.410080358,-0.36158098,0.409883721,-0.34243229,27.49136539,27.83379768,29.38038348,688
671289,Freeman, Tyler,R,71.31927547,35.57226156,2.894733932,0.529931326,0.32659409,-0.91056051,29.57179063,30.48235114,28.38926393,643
606992,Haase, Eric,R,71.31859336,33.18227511,11.73981299,0.593941855,0.535714286,5.702012935,28.18115864,22.47914571,29.08884495,140
596146,Kepler, Max,L,71.31704155,31.78579155,7.785160667,-6.995784039,0.445721584,0.112137395,32.52021179,32.4080744,30.11363328,783
596117,Stubbs, Garrett,L,71.28511333,21.32486865,26.92797187,-22.37422427,0,6.43944883,39.15067715,32.71122832,25.699179,3
467793,Santana, Carlos,R,71.28159982,26.70380217,12.8299168,-5.603004163,0.645454545,6.749869051,34.06614856,27.3162795,26.95371002,770
668731,Baddoo, Akil,L,71.24545938,26.93727225,15.48283323,-2.270476348,0.625,-1.257065066,27.10385364,28.36091871,30.6926618,32
668901,Vientos, Mark,R,71.24039673,31.8714031,14.5707027,1.194523127,0.619949495,1.514992101,28.13166792,26.61667582,28.76628442,792
665750,Taveras, Leody,R,71.2325733,31.18731272,6.324588699,-4.089986459,0.39869281,1.40239998,31.31605758,29.9136576,27.4083077,306
696030,Osuna, Alejandro,L,71.22823073,29.85078203,4.693965889,5.078748729,0.416083916,4.782198716,28.46973066,23.68753194,24.07170574,286
677950,Thomas, Alek,L,71.1887487,27.62032464,9.964327438,0.226540899,0.601572739,12.9504509,33.45988737,20.50943647,26.98160687,763
455117,Maldonado, Martín,R,71.18774023,31.79724441,15.05236602,-7.668924662,0.525581395,10.25334997,36.46357919,26.21022923,29.426798,215
607208,Turner, Trea,R,71.18682651,27.87888991,8.092034003,-2.921390377,0.599811676,0.45700443,29.33639893,28.8793945,28.78870167,1062
663647,Hayes, Ke'Bryan,R,71.18660819,26.46168156,4.296830154,1.47423546,0.433574879,1.572191754,34.52246094,32.95026919,25.85092739,828
690984,Halpin, Petey,L,71.18548154,38.89523758,10.3377646,-3.541201472,0.538461538,3.392676455,32.99464051,29.60196405,24.7799115,13
592178,Bryant, Kris,R,71.1765362,35.13557286,14.99257366,-2.97560903,0.549295775,4.21965355,31.74658562,27.52693207,28.0908393,71
571970,Muncy, Max,L,71.17413185,34.68513819,17.90252469,-4.776092554,0.48989899,10.6966414,37.66388471,26.96724331,28.25862549,594
593871,Polanco, Jorge,R,71.17381346,30.4816972,9.457860587,-10.55771239,0.56625,6.649694118,32.19046233,25.54076821,27.86945075,800
573262,Yastrzemski, Mike,L,71.15420065,30.42354661,10.93998431,-2.680181696,0.66943128,1.234942865,30.28228424,29.04734138,24.68224567,844
663604,Lockridge, Brandon,R,71.13800377,29.61880407,4.859155973,3.963899182,0.388461538,2.671108352,29.51601237,26.84490401,30.89668604,260
679822,Foscue, Justin,R,71.13124278,28.46883642,8.330471432,-0.71068301,0.666666667,2.820311063,31.83048731,29.01017625,27.88252928,18
666126,Cortes, Carlos,L,71.12996342,26.338248,9.026198645,-1.784423768,0.574193548,8.453170711,29.56841557,21.11524486,31.23133934,155
656775,Mullins, Cedric,L,71.11798569,29.18198824,11.3056314,-6.032817661,0.627020785,-3.116323986,28.64935154,31.76567553,24.14733813,866
457705,McCutchen, Andrew,R,71.11318717,34.46693537,14.53691325,-0.781214705,0.531746032,-4.911471866,24.89737173,29.80884359,28.98147766,882
691026,Winn, Masyn,R,71.10133658,29.10242546,5.548808916,-3.860938333,0.436588103,0.438370007,34.01385814,33.57548813,23.06399959,891
692216,Kayfus, CJ,L,71.08900369,37.99294135,11.25344692,-2.040771226,0.413333333,0.428458661,29.87117403,29.44271537,21.5452245,225
596115,Story, Trevor,R,71.08804083,29.41533898,10.54071341,-4.526314112,0.461604096,9.659274011,35.36004416,25.70077014,29.9125831,1172
608385,Winker, Jesse,L,71.08721441,35.39192507,13.93477877,3.338224802,0.644067797,4.539516848,31.48445331,26.94493646,26.0891715,118
571771,Hernández, Enrique,R,71.08681479,29.98145387,10.30279695,-3.766626488,0.531779661,3.576648379,32.32645345,28.74980507,31.09132033,472
622534,Margot, Manuel,R,71.06431121,26.11713413,2.623393058,0.308979575,0.272727273,5.670886798,30.65741131,24.98652451,27.89612386,33
641487,Crawford, J.P.,L,71.05003906,36.03808139,4.710313479,1.656915545,0.367729831,1.685909544,36.60849636,34.92258681,27.63642754,1066
676356,DeLuca, Jonny,R,71.0490396,26.19964596,6.687817971,-9.134370667,0.585858586,6.490717164,33.69580358,27.20508641,26.90200324,99
663757,Grisham, Trent,L,71.01878734,30.89340406,16.66175429,1.794601179,0.577833126,-9.213773167,24.09441837,33.30819154,31.00672799,803
678882,Rafaela, Ceddanne,R,71.01795746,32.62884593,11.56967734,-1.493574517,0.571557971,3.029103852,33.51967177,30.49056792,26.7826014,1104
656555,Hoskins, Rhys,R,71.01159779,33.63606694,16.75595191,-6.922573181,0.477317554,1.339386525,32.50064106,31.16125453,28.57258812,507
664034,France, Ty,R,71.01060266,34.7987641,10.66843827,5.234239909,0.47251462,-0.833311454,27.52152168,28.35483313,26.48326836,855
695391,Harris, Brett,R,71.0100824,28.17934974,7.898697927,-5.889640277,0.534883721,4.496637695,25.02243149,20.52579379,25.27800739,129
608324,Bregman, Alex,R,71.00132485,28.08988046,13.51770026,-5.09391698,0.658263305,3.144640782,31.80536623,28.66072545,24.77729024,714
668952,Kreidler, Ryan,R,70.99532127,38.78069304,17.40982802,-2.0312474,0.443037975,5.982044668,30.58096164,24.59891697,30.01767233,79
691728,Veen, Zac,L,70.99205783,30.12551463,6.996827489,6.042069035,0.463768116,-2.859280547,26.12181849,28.98109904,29.76932206,69
640902,Pereda, Jhonny,R,70.97234727,30.39147883,4.172136367,5.982793315,0.512396694,-4.23087501,22.8463046,27.07717961,29.39898238,121
667472,Myers, Dane,R,70.96560433,27.10511802,10.94718556,3.731034251,0.631691649,-2.107240975,29.50338949,31.61063046,27.4350655,467
596019,Lindor, Francisco,R,70.95748734,33.83563854,11.1119482,-1.573918459,0.511016949,2.244116478,29.3206197,27.07650323,26.00647045,1180
647304,Naylor, Josh,L,70.9511858,31.35705687,7.507167481,-8.312040596,0.44047619,-0.097913603,25.30494899,25.40286259,26.58322079,924
608070,Ramírez, José,R,70.94791435,29.80891955,8.865304032,-9.413254329,0.60701107,2.36170156,32.58157134,30.21986978,22.68836197,1084
630105,Cronenworth, Jake,L,70.93840116,31.14748916,7.444196645,-0.687854847,0.36454432,-2.800004566,30.60777531,33.40777987,28.3035643,801
595777,Profar, Jurickson,R,70.9304053,30.86506323,10.82491376,-7.588326178,0.563237774,2.656703097,34.44673592,31.79003283,25.76155059,593
686676,Lee, Korey,R,70.9300727,29.93846685,11.48415192,-7.902882269,0.587301587,5.805127865,32.20675787,26.40163,25.7814653,63
682177,Schneemann, Daniel,L,70.92493346,34.89617062,14.00822938,3.145475538,0.503030303,4.784986687,33.80604586,29.02105917,26.09471194,660
672515,Moreno, Gabriel,R,70.91927551,33.77956816,8.265911126,4.391570073,0.510638298,5.18560591,33.37968991,28.194084,26.32877884,517
543309,Higashioka, Kyle,R,70.9085251,32.30134292,12.58037921,-6.837649843,0.55078125,-0.931499324,29.44201949,30.37351881,23.78791788,512
621020,Swanson, Dansby,R,70.90717034,34.57221344,15.6398325,-1.514734947,0.594331267,1.923812047,32.38631745,30.4625054,27.56386377,1129
642851,Wynns, Austin,R,70.88106359,34.42105424,13.41716445,-7.572539897,0.464646465,4.993871902,33.95619652,28.96232462,29.04709798,198
668715,Steer, Spencer,R,70.87228321,28.33743652,12.41755111,-4.098947452,0.580284553,3.6866853,32.72744486,29.04075956,25.6260313,984
602104,Urías, Ramón,R,70.84798727,27.1054987,13.72399489,0.332902498,0.70625,-0.33313331,29.26972108,29.60285439,28.40992036,640
677588,Tena, José,L,70.79679671,35.05671018,3.582901949,2.38425972,0.356060606,-3.716848344,30.73957348,34.45642182,25.90704209,264
605244,Garcia, Aramis,R,70.77862,28.41730007,9.970038666,5.570325448,0.5,-1.377517984,25.74536395,27.12288193,28.80616938,6
620443,Torrens, Luis,R,70.76372657,29.85119945,9.743411427,6.143243584,0.561702128,-1.857219745,25.42674334,27.28396308,29.94272861,470
686668,Doyle, Brenton,R,70.75345734,30.28802854,11.52147351,0.591269283,0.646171694,1.95865286,26.03760527,24.07895241,29.09176966,862
690993,Keith, Colt,L,70.74611118,32.89812963,11.77919917,-2.534935187,0.487704918,8.701621874,31.49371198,22.79209011,28.70833008,732
643446,McNeil, Jeff,L,70.74508682,33.0602604,8.649865726,-4.931221732,0.472887768,-0.91559524,29.94345217,30.85904741,24.8404827,793
676059,Westburg, Jordan,R,70.74356884,29.7858634,10.4911057,-1.489985212,0.59252669,7.566638436,31.15037276,23.58373432,32.35926446,562
690976,Freeland, Alex,R,70.74231007,30.88910608,12.75074378,-1.833076999,0.633093525,2.923397941,32.52951874,29.6061208,28.08402694,139
644433,Tromp, Chadwick,R,70.7291463,29.8707658,7.688216806,-4.659812968,0.518518519,6.557785509,29.83036944,23.27258393,27.10999517,27
682668,Acuña, Luisangel,R,70.69976411,25.28719586,3.443358344,4.803062249,0.41754386,0.963620725,29.04807086,28.08445014,25.48085254,285
624512,McGuire, Reese,L,70.68458281,32.64943261,13.90643634,-7.870140177,0.519148936,-0.248254478,31.8898363,32.13809078,29.2583704,235
693409,Prieto, César,L,70.68250286,33.74021006,18.49501855,-14.64378687,0.5,2.396387962,35.00396145,32.60757349,26.52843714,14
669304,Miranda, Jose,R,70.67324321,26.02095527,10.504307,-4.259322556,0.625,6.965236182,35.25033532,28.28509914,31.22482629,56
681460,Baldwin, Brooks,R,70.67203058,29.96052311,11.19458778,2.882509834,0.592334495,1.068856587,29.54373065,28.47487406,30.1386987,574
680862,MacIver, Willie,R,70.66869514,31.40506462,8.872320914,4.27722614,0.545945946,-2.152374497,25.73215666,27.88453116,31.26221057,185
683734,Vaughn, Andrew,R,70.65558916,29.41289801,7.798940845,-1.791697401,0.483193277,-2.145904904,29.49582177,31.64172667,29.09587128,714
668930,Turang, Brice,L,70.6432094,31.16560671,6.938807478,8.235245341,0.450980392,1.24988115,31.84740539,30.59752424,26.8130798,1071
691182,Amador, Adael,R,70.64036885,29.85978221,5.171730151,-7.699596243,0.401098901,4.834719061,33.77424023,28.93952117,25.8783174,182
677870,Jiménez, Leo,R,70.63888154,30.5236483,5.453405282,2.186054676,0.461538462,4.342863597,28.3502094,24.0073458,29.07358178,52
678246,Vargas, Miguel,R,70.63168801,35.43110074,11.90397769,-2.986604201,0.645744681,4.724753688,35.31319811,30.58844442,28.06749565,940
680911,Miller, Owen,R,70.61938036,35.8871995,5.787838162,1.836795164,0.321428571,4.337674941,29.43279435,25.09511941,27.1190192,28
702616,Holliday, Jackson,L,70.61835155,31.89087697,8.285817424,5.560444808,0.52811245,0.314980757,26.17659636,25.8616156,27.56419966,996
606115,Arcia, Orlando,R,70.59613556,26.77865253,7.424626963,-0.292460651,0.575342466,1.019683848,29.10752915,28.0878453,26.83231222,365
700932,Manzardo, Kyle,L,70.59499877,37.01946565,17.33371255,-0.614712235,0.521637427,10.91046325,33.63158984,22.72112659,31.39988934,855
666971,Gurriel Jr., Lourdes,R,70.59314567,36.8827199,10.50006096,-6.021500914,0.504875406,2.337980603,31.10328687,28.76530627,26.06059987,923
677943,Banfield, Will,R,70.57687136,29.50027791,7.974444775,-12.07360177,0.5,4.653217993,37.18672257,32.53350457,27.99377074,22
687859,Johnston, Troy,L,70.57104818,32.01740414,11.29263684,-4.11375158,0.545454545,-0.081959751,32.91599112,32.99795087,27.4659201,209
681508,Gasper, Mickey,R,70.56851104,26.93133863,9.334774828,-4.879610611,0.571428571,11.07967181,31.92203535,20.84236354,28.9682657,154
695670,Ford, Harry,R,70.56082071,35.86675894,19.92909937,-10.48409892,0.5,16.02634399,43.83221097,27.80586699,24.1517803,14
672761,Pérez, Wenceel,R,70.54541386,29.72622889,7.981501278,-4.040022305,0.518628912,2.968964116,28.27614718,25.30718306,24.19560973,671
666152,Hamilton, David,L,70.53192275,29.97620873,6.863421621,-4.659356732,0.45,9.606774057,31.50088733,21.89411328,29.8768735,280
664728,Isbel, Kyle,L,70.52722901,24.39857797,2.375795739,-4.305270248,0.360294118,2.81853779,31.1466322,28.32809441,26.12940189,544
663731,Kaiser, Connor,R,70.520705,30.40795273,8.386038958,-5.295994968,0.5,4.804046404,32.02483612,27.22078971,29.44954639,26
668670,Rogers, Jake,R,70.51844239,31.15469045,16.04926263,-2.21747454,0.648648649,3.854767131,32.45723755,28.60247042,28.84453309,222
693304,Gonzales, Nick,R,70.5178977,33.15389217,8.919790669,-0.076347253,0.535251799,-1.910534194,29.95812552,31.86865971,26.94687052,695
592206,Castellanos, Nick,R,70.51756782,39.95516858,15.06073265,-4.521300154,0.470115968,0.984285307,30.78591309,29.80162778,29.0361166,1121
545121,Vargas, Ildemaro,R,70.51208201,23.61898806,5.74317565,-6.564755603,0.465608466,10.35472173,28.07663161,17.72190988,24.59459968,189
673490,Kim, Ha-Seong,R,70.50253496,23.42533896,5.555559177,-1.84124283,0.510948905,0.05469164,33.35755254,33.3028609,26.28089077,274
805300,Marsee, Jakob,L,70.4887034,33.29576879,5.331079943,-2.151417271,0.432835821,-0.347545023,30.03182947,30.37937449,29.79308269,335
669234,Malloy, Justyn-Henry,R,70.48173301,40.67196552,16.00232953,-0.767215645,0.535714286,1.103480167,32.06691013,30.96342996,28.65962678,196
666018,Aranda, Jonathan,L,70.47447627,35.56934963,10.2102042,3.64141875,0.561643836,0.090354485,27.32246717,27.23211268,29.27360669,730
656185,Allen, Greg,L,70.46197375,30.73776792,8.542879931,-5.626522763,0.708333333,-3.58282687,28.29928322,31.88211009,26.77872553,24
608348,Kelly, Carson,R,70.4320224,33.11038676,11.6572343,-3.970765669,0.528528529,1.018226694,30.9414263,29.92319961,29.57636067,666
665923,Ruiz, Esteury,R,70.43101,36.75184353,13.43979543,-2.981523147,0.35,-1.824835431,28.3171911,30.14202653,30.12384132,40
665839,Valdez, Enmanuel,L,70.4035993,27.39990832,8.527226018,-4.939919829,0.587412587,-2.072457969,27.78879745,29.86125541,23.55276772,143
681807,Fry, David,R,70.4014376,31.08766792,15.31908685,-5.463377611,0.649484536,-0.050092545,28.60351426,28.6536068,33.42990296,291
678391,Vivas, Jorbit,L,70.33095355,29.36205593,5.152572762,-1.807918489,0.490909091,-6.785551107,27.06785045,33.85340156,25.83327059,110
621438,Taylor, Tyrone,R,70.29801238,32.34105619,8.070717956,-8.413885527,0.529962547,4.108216148,30.80407257,26.69585642,25.53125724,534
679032,Rojas, Johan,R,70.29002635,24.3275577,6.29582848,2.735566477,0.553846154,-0.339979324,28.31756214,28.65754146,26.36360972,260
666198,Kieboom, Carter,R,70.28423444,28.6291914,5.969431782,-3.990793349,0.5,4.826877765,30.95138265,26.12450488,26.2239386,18
673962,Jung, Josh,R,70.2837411,37.65474961,11.45590075,2.594268488,0.527586207,9.578495505,32.14941756,22.57092206,25.01283918,870
641856,McKinney, Billy,L,70.25242838,35.95270919,11.36937739,2.653204648,0.513513514,6.708930479,28.92689235,22.21796187,29.20127908,37
682657,Martínez, Angel,R,70.19062851,33.78166694,12.4054214,-6.972953798,0.5599022,6.796663426,37.44355005,30.64688662,24.44584218,818
650402,Torres, Gleyber,R,70.18973452,34.10090855,9.28286545,4.207973598,0.564345992,-2.194490759,30.34036559,32.53485635,26.39517892,948
640492,Azocar, José,R,70.18714138,39.32942326,2.252161517,4.231115106,0.344827586,-1.379815007,28.4429029,29.8227179,26.69357868,29
669242,Edman, Tommy,R,70.18383011,26.59135594,9.881294221,-1.4176184,0.597173145,1.22360007,29.68802061,28.46442054,27.2912906,566
687478,Devanney, Cam,R,70.16904029,32.92867197,13.0249911,1.762275434,0.550724638,-4.612111437,27.10852216,31.7206336,29.10250784,69
666397,Julien, Edouard,L,70.16766498,41.59735681,13.84327431,5.647724645,0.453674121,0.384491687,29.36211843,28.97762674,27.75659149,313
669208,Bliss, Ryan,R,70.1440619,31.45239314,12.55622858,2.114989422,0.655172414,3.809516663,29.01554219,25.20602553,28.09755643,58
663886,Stephenson, Tyler,R,70.14075964,37.5007903,13.30274727,0.688930346,0.513157895,2.159235749,29.20971466,27.05047891,29.32010172,532
518595,d'Arnaud, Travis,R,70.13459993,32.76004554,14.87771036,-3.948109445,0.564164649,2.963414176,31.58705357,28.6236394,29.28399343,413
680737,Helman, Michael,R,70.12255011,27.96115695,12.03522055,-9.223650303,0.747368421,1.641564968,34.08433497,32.44277,24.96854207,190
665861,Rivero, Sebastián,R,70.12236549,34.20520779,11.33102848,-2.490191331,0.61971831,1.705699282,30.71418199,29.00848271,27.86660172,71
686681,Massey, Michael,L,70.11534081,31.42449917,13.37100793,-6.475484594,0.596673597,5.248920502,32.31252472,27.06360422,27.06177362,481
641355,Bellinger, Cody,L,70.11089762,32.36055081,12.86229496,-3.134547261,0.593220339,-2.634230319,30.08291898,32.7171493,21.03212305,1121
702176,Roden, Alan,L,70.10036701,27.0390879,9.792491509,-5.478112554,0.450892857,8.456000635,34.95070463,26.49470399,28.2228956,224
668939,Rutschman, Adley,R,70.06744854,34.56470218,9.371599626,-1.322306073,0.480988593,-1.023769297,25.99863941,27.02240871,26.38899592,526
694362,Dunn, Blake,R,70.04845691,38.16159223,4.576742058,6.162802862,0.381818182,0.985584399,29.45133246,28.46574806,29.17765374,110
664954,Sullivan, Brett,L,70.0212175,32.07192051,5.429862603,-6.737396725,0.5625,-0.646239344,30.5839016,31.23014095,27.60123064,16
664774,Wade Jr., LaMonte,L,70.01640585,31.82531992,9.063002643,0.298651764,0.533692722,0.806924555,32.32796052,31.52103597,23.25511401,371
